"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"39966.8953217";"平均速度";"0";"km/h";"31.2457728";"121.3884051";
"39966.8953217";"行驶距离";"0";"km";"31.2457728";"121.3884051";
"39966.8953217";"行驶距离 (今天)";"0";"km";"31.2457728";"121.3884051";
"39966.8953217";"行驶距离 (周)";"0";"km";"31.2457728";"121.3884051";
"39966.8953217";"行驶距离（总计）";"0";"km";"31.2457728";"121.3884051";
"39966.9934797";"正时提前";"2.5";"°";"31.2457728";"121.3884051";
"39967.0955631";"进气温度";"30";"℃";"31.2457728";"121.3884051";
"39967.1948148";"计算的瞬时燃油率";"1.5099647318256622";"L/h";"31.2457728";"121.3884051";
"39967.1948148";"燃料花费";"0.006478941608149812";"$";"31.2457728";"121.3884051";
"39967.1948148";"燃料花费 (今天)";"0.0064791499999999995";"$";"31.2457728";"121.3884051";
"39967.1948148";"燃料花费 (周)";"0.0064791499999999995";"$";"31.2457728";"121.3884051";
"39967.1948148";"燃料花费（总计）";"0.0064791499999999995";"$";"31.2457728";"121.3884051";
"39967.1948148";"瞬时引擎功率(根据燃油消耗)";"5.907280855928068";"hp";"31.2457728";"121.3884051";
"39967.1948148";"已用油量";"0.006414793671435457";"L";"31.2457728";"121.3884051";
"39967.1948148";"已用油量 (今天)";"0.006415";"L";"31.2457728";"121.3884051";
"39967.1948148";"已用油量 (周)";"0.006415";"L";"31.2457728";"121.3884051";
"39967.1948148";"已用油量（总计）";"0.006415";"L";"31.2457728";"121.3884051";
"39967.1948148";"MAF空气流量";"4.48";"g/sec";"31.2457728";"121.3884051";
"39967.1948148";"Power from MAF";"5.376";"hp";"31.2457728";"121.3884051";
"39967.3019329";"节气门位置";"19.607843137254903";"%";"31.2457728";"121.3884051";
"39967.4031073";"氧传感器1 单元1 电压";"0.105";"V";"31.2457728";"121.3884051";
"39967.4031073";"氧传感器1 单元1 短期燃油修正";"0";"%";"31.2457728";"121.3884051";
"39967.4658747";"短期燃油修正% - 单元2";"0";"%";"31.2457728";"121.3884051";
"39967.5132893";"长期燃油修正% - 单元2";"0";"%";"31.2457728";"121.3884051";
"39967.5619014";"燃油压力";"291";"kPa";"31.2457728";"121.3884051";
"39967.6102631";"计算增压";"-0.54";"bar";"31.2457728";"121.3884051";
"39967.6102631";"进气歧管绝对压力";"46";"kPa";"31.2457728";"121.3884051";
"39967.6619109";"发动机转速";"585";"rpm";"31.2457728";"121.3884051";
"39967.6619109";"发动机转速 x1000";"0.6";"rpm";"31.2457728";"121.3884051";
"39967.7026945";"车辆加速";"0";"g";"31.2457728";"121.3884051";
"39967.7026945";"车速";"0";"km/h";"31.2457728";"121.3884051";
"39967.7026945";"平均速度";"0";"km/h";"31.2457728";"121.3884051";
"39967.7026945";"行驶距离";"0";"km";"31.2457728";"121.3884051";
"39967.7026945";"行驶距离 (今天)";"0";"km";"31.2457728";"121.3884051";
"39967.7026945";"行驶距离 (周)";"0";"km";"31.2457728";"121.3884051";
"39967.7026945";"行驶距离（总计）";"0";"km";"31.2457728";"121.3884051";
"39967.9822311";"正时提前";"1.5";"°";"31.2457728";"121.3884051";
"39968.1899303";"进气温度";"30";"℃";"31.2457728";"121.3884051";
"39968.2391495";"计算的瞬时燃油率";"1.5200761027977086";"L/h";"31.2457728";"121.3884051";
"39968.2391495";"燃料花费";"0.006924337495327656";"$";"31.2457728";"121.3884051";
"39968.2391495";"燃料花费 (今天)";"0.006924560000000001";"$";"31.2457728";"121.3884051";
"39968.2391495";"燃料花费 (周)";"0.006924560000000001";"$";"31.2457728";"121.3884051";
"39968.2391495";"燃料花费（总计）";"0.006924560000000001";"$";"31.2457728";"121.3884051";
"39968.2391495";"瞬时引擎功率(根据燃油消耗)";"5.946838540231156";"hp";"31.2457728";"121.3884051";
"39968.2391495";"已用油量";"0.006855779698344213";"L";"31.2457728";"121.3884051";
"39968.2391495";"已用油量 (今天)";"0.006856";"L";"31.2457728";"121.3884051";
"39968.2391495";"已用油量 (周)";"0.006856";"L";"31.2457728";"121.3884051";
"39968.2391495";"已用油量（总计）";"0.006856";"L";"31.2457728";"121.3884051";
"39968.2391495";"MAF空气流量";"4.51";"g/sec";"31.2457728";"121.3884051";
"39968.2391495";"Power from MAF";"5.412";"hp";"31.2457728";"121.3884051";
"39968.2936198";"节气门位置";"19.607843137254903";"%";"31.2457728";"121.3884051";
"39968.4271818";"氧传感器1 单元1 电压";"0.765";"V";"31.2457728";"121.3884051";
"39968.4271818";"氧传感器1 单元1 短期燃油修正";"-4.6875";"%";"31.2457728";"121.3884051";
"39968.4986606";"短期燃油修正% - 单元2";"-5.46875";"%";"31.2457728";"121.3884051";
"39968.5943303";"长期燃油修正% - 单元2";"0";"%";"31.2457728";"121.3884051";
"39968.6913637";"燃油压力";"282";"kPa";"31.2457728";"121.3884051";
"39969.0296882";"计算增压";"-0.55";"bar";"31.2457728";"121.3884051";
"39969.0296882";"进气歧管绝对压力";"45";"kPa";"31.2457728";"121.3884051";
"39969.0949668";"发动机转速";"605";"rpm";"31.2457728";"121.3884051";
"39969.0949668";"发动机转速 x1000";"0.6";"rpm";"31.2457728";"121.3884051";
"39969.2304418";"车辆加速";"0";"g";"31.2457728";"121.3884051";
"39969.2304418";"车速";"0";"km/h";"31.2457728";"121.3884051";
"39969.2304418";"平均速度";"0";"km/h";"31.2457728";"121.3884051";
"39969.2304418";"行驶距离";"0";"km";"31.2457728";"121.3884051";
"39969.2304418";"行驶距离 (今天)";"0";"km";"31.2457728";"121.3884051";
"39969.2304418";"行驶距离 (周)";"0";"km";"31.2457728";"121.3884051";
"39969.2304418";"行驶距离（总计）";"0";"km";"31.2457728";"121.3884051";
"39969.4138189";"正时提前";"3";"°";"31.2457728";"121.3884051";
"39969.5459134";"进气温度";"30";"℃";"31.2457728";"121.3884051";
"39969.5935504";"计算的瞬时燃油率";"1.486371532890886";"L/h";"31.2457728";"121.3884051";
"39969.5935504";"燃料花费";"0.007488854700396882";"$";"31.2457728";"121.3884051";
"39969.5935504";"燃料花费 (今天)";"0.00748915";"$";"31.2457728";"121.3884051";
"39969.5935504";"燃料花费 (周)";"0.00748915";"$";"31.2457728";"121.3884051";
"39969.5935504";"燃料花费（总计）";"0.00748915";"$";"31.2457728";"121.3884051";
"39969.5935504";"瞬时引擎功率(根据燃油消耗)";"5.8149795925541925";"hp";"31.2457728";"121.3884051";
"39969.5935504";"已用油量";"0.0074147076241553285";"L";"31.2457728";"121.3884051";
"39969.5935504";"已用油量 (今天)";"0.007415";"L";"31.2457728";"121.3884051";
"39969.5935504";"已用油量 (周)";"0.007415";"L";"31.2457728";"121.3884051";
"39969.5935504";"已用油量（总计）";"0.007415";"L";"31.2457728";"121.3884051";
"39969.5935504";"MAF空气流量";"4.41";"g/sec";"31.2457728";"121.3884051";
"39969.5935504";"Power from MAF";"5.292";"hp";"31.2457728";"121.3884051";
"39969.6826921";"节气门位置";"19.607843137254903";"%";"31.2457728";"121.3884051";
"39969.7311189";"氧传感器1 单元1 电压";"0.725";"V";"31.2457728";"121.3884051";
"39969.7311189";"氧传感器1 单元1 短期燃油修正";"-4.6875";"%";"31.2457728";"121.3884051";
"39969.7941098";"短期燃油修正% - 单元2";"-5.46875";"%";"31.2457728";"121.3884051";
"39969.8419268";"长期燃油修正% - 单元2";"0";"%";"31.2457728";"121.3884051";
"39969.9138572";"燃油压力";"288";"kPa";"31.2457728";"121.3884051";
"39969.9627767";"计算增压";"-0.55";"bar";"31.2457728";"121.3884051";
"39969.9627767";"进气歧管绝对压力";"45";"kPa";"31.2457728";"121.3884051";
"39970.0144681";"发动机转速";"593";"rpm";"31.2457728";"121.3884051";
"39970.0144681";"发动机转速 x1000";"0.6";"rpm";"31.2457728";"121.3884051";
"39970.0970645";"车辆加速";"0";"g";"31.2457728";"121.3884051";
"39970.0970645";"车速";"0";"km/h";"31.2457728";"121.3884051";
"39970.0970645";"平均速度";"0";"km/h";"31.2457728";"121.3884051";
"39970.0970645";"行驶距离";"0";"km";"31.2457728";"121.3884051";
"39970.0970645";"行驶距离 (今天)";"0";"km";"31.2457728";"121.3884051";
"39970.0970645";"行驶距离 (周)";"0";"km";"31.2457728";"121.3884051";
"39970.0970645";"行驶距离（总计）";"0";"km";"31.2457728";"121.3884051";
"39970.1472475";"正时提前";"3";"°";"31.2457728";"121.3884051";
"39970.1941462";"进气温度";"30";"℃";"31.2457728";"121.3884051";
"39970.2418979";"计算的瞬时燃油率";"1.5167056458070263";"L/h";"31.2457728";"121.3884051";
"39970.2418979";"燃料花费";"0.007764770335078452";"$";"31.2457728";"121.3884051";
"39970.2418979";"燃料花费 (今天)";"0.00776488";"$";"31.2457728";"121.3884051";
"39970.2418979";"燃料花费 (周)";"0.00776488";"$";"31.2457728";"121.3884051";
"39970.2418979";"燃料花费（总计）";"0.00776488";"$";"31.2457728";"121.3884051";
"39970.2418979";"瞬时引擎功率(根据燃油消耗)";"5.933652645463459";"hp";"31.2457728";"121.3884051";
"39970.2418979";"已用油量";"0.0076878914208697545";"L";"31.2457728";"121.3884051";
"39970.2418979";"已用油量 (今天)";"0.007688";"L";"31.2457728";"121.3884051";
"39970.2418979";"已用油量 (周)";"0.007688";"L";"31.2457728";"121.3884051";
"39970.2418979";"已用油量（总计）";"0.007688";"L";"31.2457728";"121.3884051";
"39970.2418979";"MAF空气流量";"4.5";"g/sec";"31.2457728";"121.3884051";
"39970.2418979";"Power from MAF";"5.3999999999999995";"hp";"31.2457728";"121.3884051";
"39970.2941505";"节气门位置";"19.607843137254903";"%";"31.2457728";"121.3884051";
"39970.3428592";"氧传感器1 单元1 电压";"0.7000000000000001";"V";"31.2457728";"121.3884051";
"39970.3428592";"氧传感器1 单元1 短期燃油修正";"-4.6875";"%";"31.2457728";"121.3884051";
"39970.3903493";"短期燃油修正% - 单元2";"-0.78125";"%";"31.2457728";"121.3884051";
"39970.4384147";"长期燃油修正% - 单元2";"0";"%";"31.2457728";"121.3884051";
"39970.4863078";"燃油压力";"309";"kPa";"31.2457728";"121.3884051";
"39970.6173125";"计算增压";"-0.55";"bar";"31.2457728";"121.3884051";
"39970.6173125";"进气歧管绝对压力";"45";"kPa";"31.2457728";"121.3884051";
"39970.773209";"发动机转速";"587";"rpm";"31.2457728";"121.3884051";
"39970.773209";"发动机转速 x1000";"0.6";"rpm";"31.2457728";"121.3884051";
"39970.9180351";"车辆加速";"0";"g";"31.2457728";"121.3884051";
"39970.9180351";"车速";"0";"km/h";"31.2457728";"121.3884051";
"39970.9180351";"平均速度";"0";"km/h";"31.2457728";"121.3884051";
"39970.9180351";"行驶距离";"0";"km";"31.2457728";"121.3884051";
"39970.9180351";"行驶距离 (今天)";"0";"km";"31.2457728";"121.3884051";
"39970.9180351";"行驶距离 (周)";"0";"km";"31.2457728";"121.3884051";
"39970.9180351";"行驶距离（总计）";"0";"km";"31.2457728";"121.3884051";
"39971.1032767";"正时提前";"2";"°";"31.2457728";"121.3884051";
"39971.1492134";"进气温度";"30";"℃";"31.2457728";"121.3884051";
"39971.1986101";"计算的瞬时燃油率";"1.4897419898815683";"L/h";"31.2457728";"121.3884051";
"39971.1986101";"燃料花费";"0.008164673188432187";"$";"31.2457728";"121.3884051";
"39971.1986101";"燃料花费 (今天)";"0.00816484";"$";"31.2457728";"121.3884051";
"39971.1986101";"燃料花费 (周)";"0.00816484";"$";"31.2457728";"121.3884051";
"39971.1986101";"燃料花费（总计）";"0.00816484";"$";"31.2457728";"121.3884051";
"39971.1986101";"瞬时引擎功率(根据燃油消耗)";"5.828165487321888";"hp";"31.2457728";"121.3884051";
"39971.1986101";"已用油量";"0.008083834840031869";"L";"31.2457728";"121.3884051";
"39971.1986101";"已用油量 (今天)";"0.008084";"L";"31.2457728";"121.3884051";
"39971.1986101";"已用油量 (周)";"0.008084";"L";"31.2457728";"121.3884051";
"39971.1986101";"已用油量（总计）";"0.008084";"L";"31.2457728";"121.3884051";
"39971.1986101";"MAF空气流量";"4.42";"g/sec";"31.2457728";"121.3884051";
"39971.1986101";"Power from MAF";"5.303999999999999";"hp";"31.2457728";"121.3884051";
"39971.2536408";"节气门位置";"19.215686274509803";"%";"31.2457728";"121.3884051";
"39971.3026924";"氧传感器1 单元1 电压";"0.725";"V";"31.2457728";"121.3884051";
"39971.3026924";"氧传感器1 单元1 短期燃油修正";"0.78125";"%";"31.2457728";"121.3884051";
"39971.3504784";"短期燃油修正% - 单元2";"-5.46875";"%";"31.2457728";"121.3884051";
"39971.3980897";"长期燃油修正% - 单元2";"0";"%";"31.2457728";"121.3884051";
"39971.5060381";"与MIL一起的行驶距离";"0";"km";"31.2457728";"121.3884051";
"39971.6100754";"燃油轨压力.";"2070";"kPa";"31.2457728";"121.3884051";
"39971.7221541";"命令蒸发吹扫";"0";"%";"31.2457728";"121.3884051";
"39971.8188141";"燃油位输入 (%)";"75.29411764705883";"%";"31.2457728";"121.3884051";
"39971.8188141";"燃油位输入 (V)";"37.64705882352941";"L";"31.2457728";"121.3884051";
"39971.8188141";"油箱内的自由空间";"12.352941176470587";"L";"31.2457728";"121.3884051";
"39971.9832343";"＃代码清除后的热身";"93";"";"31.2457728";"121.3884051";
"39972.281506";"代码清除后的行程";"2253";"km";"31.2457728";"121.3884051";
"39972.3790298";"蒸发.系统蒸气压";"1871.25";"Pa";"31.2457728";"121.3884051";
"39972.4901153";"气压";"100";"kPa";"31.2457728";"121.3884051";
"39972.5864508";"催化器温度单元1 传感器1";"605";"℃";"31.2457728";"121.3884051";
"39972.6862445";"催化器温度单元2 传感器1";"605";"℃";"31.2457728";"121.3884051";
"39972.7863887";"与MIL一起的行驶距离";"0";"km";"31.2457728";"121.3884051";
"39972.883222";"燃油轨压力.";"2040";"kPa";"31.2457728";"121.3884051";
"39972.9827288";"命令蒸发吹扫";"0";"%";"31.2457728";"121.3884051";
"39973.0900051";"燃油位输入 (%)";"75.29411764705883";"%";"31.2457728";"121.3884051";
"39973.0900051";"燃油位输入 (V)";"37.64705882352941";"L";"31.2457728";"121.3884051";
"39973.0900051";"油箱内的自由空间";"12.352941176470587";"L";"31.2457728";"121.3884051";
"39973.2107417";"＃代码清除后的热身";"93";"";"31.2457728";"121.3884051";
"39973.3773185";"代码清除后的行程";"2253";"km";"31.2457728";"121.3884051";
"39973.5951625";"蒸发.系统蒸气压";"1871.25";"Pa";"31.2457728";"121.3884051";
"39973.7016028";"气压";"100";"kPa";"31.2457728";"121.3884051";
"39973.799415";"催化器温度单元1 传感器1";"605";"℃";"31.2457728";"121.3884051";
"39973.9219032";"催化器温度单元2 传感器1";"605";"℃";"31.2457728";"121.3884051";
"39973.9710729";"与MIL一起的行驶距离";"0";"km";"31.2457728";"121.3884051";
"39974.0185284";"燃油轨压力.";"2030";"kPa";"31.2457728";"121.3884051";
"39974.0659001";"命令蒸发吹扫";"0";"%";"31.2457728";"121.3884051";
"39974.1136116";"燃油位输入 (%)";"75.29411764705883";"%";"31.2457728";"121.3884051";
"39974.1136116";"燃油位输入 (V)";"37.64705882352941";"L";"31.2457728";"121.3884051";
"39974.1136116";"油箱内的自由空间";"12.352941176470587";"L";"31.2457728";"121.3884051";
"39974.1632171";"＃代码清除后的热身";"93";"";"31.2457728";"121.3884051";
"39974.2146542";"代码清除后的行程";"2253";"km";"31.2457728";"121.3884051";
"39974.262332";"蒸发.系统蒸气压";"1871.25";"Pa";"31.2457728";"121.3884051";
"39974.3095572";"气压";"100";"kPa";"31.2457728";"121.3884051";
"39974.3592034";"催化器温度单元1 传感器1";"605";"℃";"31.2457728";"121.3884051";
"39974.409951";"催化器温度单元2 传感器1";"605";"℃";"31.2457728";"121.3884051";
"39974.4699737";"与MIL一起的行驶距离";"0";"km";"31.2457728";"121.3884051";
"39974.5192986";"燃油轨压力.";"2060";"kPa";"31.2457728";"121.3884051";
"39974.5660562";"命令蒸发吹扫";"0";"%";"31.2457728";"121.3884051";
"39974.614689";"燃油位输入 (%)";"75.29411764705883";"%";"31.2457728";"121.3884051";
"39974.614689";"燃油位输入 (V)";"37.64705882352941";"L";"31.2457728";"121.3884051";
"39974.614689";"油箱内的自由空间";"12.352941176470587";"L";"31.2457728";"121.3884051";
"39974.7338751";"＃代码清除后的热身";"93";"";"31.2457728";"121.3884051";
"39974.8911874";"代码清除后的行程";"2253";"km";"31.2457728";"121.3884051";
"39975.038196";"蒸发.系统蒸气压";"1871.25";"Pa";"31.2457728";"121.3884051";
"39975.0862037";"气压";"100";"kPa";"31.2457728";"121.3884051";
"39975.1466397";"催化器温度单元1 传感器1";"604";"℃";"31.2457728";"121.3884051";
"39975.2015126";"催化器温度单元2 传感器1";"604";"℃";"31.2457728";"121.3884051";
"39975.2510348";"与MIL一起的行驶距离";"0";"km";"31.2457728";"121.3884051";
"39975.3101998";"燃油轨压力.";"2070";"kPa";"31.2457728";"121.3884051";
"39975.3586476";"命令蒸发吹扫";"0";"%";"31.2457728";"121.3884051";
"39975.4554295";"燃油位输入 (%)";"75.29411764705883";"%";"31.2457728";"121.3884051";
"39975.4554295";"燃油位输入 (V)";"37.64705882352941";"L";"31.2457728";"121.3884051";
"39975.4554295";"油箱内的自由空间";"12.352941176470587";"L";"31.2457728";"121.3884051";
"39975.5074625";"＃代码清除后的热身";"93";"";"31.2457728";"121.3884051";
"39975.5652802";"代码清除后的行程";"2253";"km";"31.2457728";"121.3884051";
"39975.6153259";"蒸发.系统蒸气压";"1871.25";"Pa";"31.2457728";"121.3884051";
"39975.6673173";"气压";"100";"kPa";"31.2457728";"121.3884051";
"39975.7661434";"催化器温度单元1 传感器1";"604";"℃";"31.2457728";"121.3884051";
"39975.8751509";"催化器温度单元1 传感器1";"604";"℃";"31.2457728";"121.3884051";
"39976.0336118";"催化器温度单元2 传感器1";"604";"℃";"31.2457728";"121.3884051";
"39976.2856728";"控制模块电压";"13.891";"V";"31.2457728";"121.3884051";
"39976.5386953";"绝对负载值";"25.098039215686274";"%";"31.2457728";"121.3884051";
"39976.6390389";"指令空燃比";"14.63156736";"";"31.2457728";"121.3884051";
"39976.7513097";"相对节气门位置";"5.098039215686274";"%";"31.2457728";"121.3884051";
"39978.229858";"环境温度";"28";"℃";"31.2457728";"121.3884051";
