"SECONDS";"PID";"VALUE";"UNITS";
"46334.322771";"行驶距离（总计）";"1.618737";"km";
"46334.322771";"已用油量";"0.004563818352061109";"L";
"46334.322771";"已用油量 (今天)";"0.008665";"L";
"46334.322771";"已用油量 (周)";"0.401021";"L";
"46334.322771";"已用油量（总计）";"0.401021";"L";
"46334.322771";"MAF空气流量";"23.3";"g/sec";
"46334.322771";"Power from MAF";"27.96";"hp";
"46334.5081791";"节气门位置";"35.68627450980392";"%";
"46334.5081791";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46334.5081791";"指令空燃比";"14.63156736";"";
"46334.6164025";"车辆加速";"0.03917929955096051";"g";
"46334.6164025";"车速";"19";"km/h";
"46334.6164025";"发动机转速";"1759";"rpm";
"46334.6164025";"发动机转速 x1000";"1.8";"rpm";
"46334.6164025";"计算的瞬时燃油率";"8.281212826106364";"L/h";
"46334.6164025";"平均速度";"21.03491468927791";"km/h";
"46334.6164025";"平均油耗";"17.587135154046177";"L/100km";
"46334.6164025";"平均油耗 (今天)";"14.084255357169448";"L/100km";
"46334.6164025";"平均油耗 (周)";"24.798695058887134";"L/100km";
"46334.6164025";"平均油耗 10 sec";"10.072554896721469";"L/100km";
"46334.6164025";"平均油耗（总计）";"24.798695058887134";"L/100km";
"46334.6164025";"燃料花费";"0.0054102247997024604";"$";
"46334.6164025";"燃料花费 (今天)";"0.00955258";"$";
"46334.6164025";"燃料花费 (周)";"0.40583213999999995";"$";
"46334.6164025";"燃料花费（总计）";"0.40583213999999995";"$";
"46334.6164025";"瞬时引擎功率(根据燃油消耗)";"32.397743444230485";"hp";
"46334.6164025";"瞬时油耗（升/100公里）";"41.3324462541564";"L/100km";
"46334.6164025";"行驶距离";"0.030457821416666666";"km";
"46334.6164025";"行驶距离 (今天)";"0.067153";"km";
"46334.6164025";"行驶距离 (周)";"1.620303";"km";
"46334.6164025";"行驶距离（总计）";"1.620303";"km";
"46334.6164025";"已用油量";"0.005356658217527188";"L";
"46334.6164025";"已用油量 (今天)";"0.009458";"L";
"46334.6164025";"已用油量 (周)";"0.40181400000000006";"L";
"46334.6164025";"已用油量（总计）";"0.40181400000000006";"L";
"46334.6164025";"MAF空气流量";"24.57";"g/sec";
"46334.6164025";"Power from MAF";"29.483999999999998";"hp";
"46334.8638571";"节气门位置";"36.07843137254902";"%";
"46334.8638571";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46334.8638571";"指令空燃比";"14.63156736";"";
"46335.1398315";"车辆加速";"0.060877643635637475";"g";
"46335.1398315";"车速";"20";"km/h";
"46335.1398315";"发动机转速";"1786";"rpm";
"46335.1398315";"发动机转速 x1000";"1.8";"rpm";
"46335.1398315";"计算的瞬时燃油率";"8.3317696809666";"L/h";
"46335.1398315";"平均速度";"20.939704963186593";"km/h";
"46335.1398315";"平均油耗";"19.37131976339918";"L/100km";
"46335.1398315";"平均油耗 (今天)";"15.081256153066903";"L/100km";
"46335.1398315";"平均油耗 (周)";"24.822376522959992";"L/100km";
"46335.1398315";"平均油耗 10 sec";"10.495226027025002";"L/100km";
"46335.1398315";"平均油耗（总计）";"24.822376522959992";"L/100km";
"46335.1398315";"燃料花费";"0.00653314434449972";"$";
"46335.1398315";"燃料花费 (今天)";"0.0106757";"$";
"46335.1398315";"燃料花费 (周)";"0.40695526";"$";
"46335.1398315";"燃料花费（总计）";"0.40695526";"$";
"46335.1398315";"瞬时引擎功率(根据燃油消耗)";"32.59553186574595";"hp";
"46335.1398315";"瞬时油耗（升/100公里）";"41.40606413053182";"L/100km";
"46335.1398315";"行驶距离";"0.03339194141666667";"km";
"46335.1398315";"行驶距离 (今天)";"0.070087";"km";
"46335.1398315";"行驶距离 (周)";"1.623237";"km";
"46335.1398315";"行驶距离（总计）";"1.623237";"km";
"46335.1398315";"已用油量";"0.0064684597470294255";"L";
"46335.1398315";"已用油量 (今天)";"0.01057";"L";
"46335.1398315";"已用油量 (周)";"0.40292600000000006";"L";
"46335.1398315";"已用油量（总计）";"0.40292600000000006";"L";
"46335.1398315";"MAF空气流量";"24.72";"g/sec";
"46335.1398315";"Power from MAF";"29.663999999999998";"hp";
"46335.3306746";"节气门位置";"36.470588235294116";"%";
"46335.3306746";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46335.3306746";"指令空燃比";"14.63156736";"";
"46335.4395939";"车辆加速";"0.08137984219743631";"g";
"46335.4395939";"车速";"21";"km/h";
"46335.4395939";"发动机转速";"1848";"rpm";
"46335.4395939";"发动机转速 x1000";"1.8";"rpm";
"46335.4395939";"计算的瞬时燃油率";"8.581183498277088";"L/h";
"46335.4395939";"平均速度";"20.942722554746744";"km/h";
"46335.4395939";"平均油耗";"20.403464574255157";"L/100km";
"46335.4395939";"平均油耗 (今天)";"15.692196350781478";"L/100km";
"46335.4395939";"平均油耗 (周)";"24.838815483805856";"L/100km";
"46335.4395939";"平均油耗 10 sec";"10.926019007339358";"L/100km";
"46335.4395939";"平均油耗（总计）";"24.838815483805856";"L/100km";
"46335.4395939";"燃料花费";"0.007244817813799427";"$";
"46335.4395939";"燃料花费 (今天)";"0.01138775";"$";
"46335.4395939";"燃料花费 (周)";"0.40766730999999995";"$";
"46335.4395939";"燃料花费（总计）";"0.40766730999999995";"$";
"46335.4395939";"瞬时引擎功率(根据燃油消耗)";"33.57128807855548";"hp";
"46335.4395939";"瞬时油耗（升/100公里）";"39.67509371888857";"L/100km";
"46335.4395939";"行驶距离";"0.03515622025";"km";
"46335.4395939";"行驶距离 (今天)";"0.071851";"km";
"46335.4395939";"行驶距离 (周)";"1.6250010000000001";"km";
"46335.4395939";"行驶距离（总计）";"1.6250010000000001";"km";
"46335.4395939";"已用油量";"0.007173086944355868";"L";
"46335.4395939";"已用油量 (今天)";"0.011275";"L";
"46335.4395939";"已用油量 (周)";"0.403631";"L";
"46335.4395939";"已用油量（总计）";"0.403631";"L";
"46335.4395939";"MAF空气流量";"25.46";"g/sec";
"46335.4395939";"Power from MAF";"30.552";"hp";
"46335.6272953";"节气门位置";"36.470588235294116";"%";
"46335.6272953";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46335.6272953";"指令空燃比";"14.63156736";"";
"46335.735606";"车辆加速";"0.080194645122744";"g";
"46335.735606";"车速";"22";"km/h";
"46335.735606";"发动机转速";"1877";"rpm";
"46335.735606";"发动机转速 x1000";"1.9";"rpm";
"46335.735606";"计算的瞬时燃油率";"8.658704009062781";"L/h";
"46335.735606";"平均速度";"20.991226565862892";"km/h";
"46335.735606";"平均油耗";"21.364981743681057";"L/100km";
"46335.735606";"平均油耗 (今天)";"16.287503225718822";"L/100km";
"46335.735606";"平均油耗 (周)";"24.855773102275233";"L/100km";
"46335.735606";"平均油耗 10 sec";"11.36097578802026";"L/100km";
"46335.735606";"平均油耗（总计）";"24.855773102275233";"L/100km";
"46335.735606";"燃料花费";"0.007969408417827529";"$";
"46335.735606";"燃料花费 (今天)";"0.01211192";"$";
"46335.735606";"燃料花费 (周)";"0.40839148";"$";
"46335.735606";"燃料花费（总计）";"0.40839148";"$";
"46335.735606";"瞬时引擎功率(根据燃油消耗)";"33.874563658212516";"hp";
"46335.735606";"瞬时油耗（升/100公里）";"39.005379537623135";"L/100km";
"46335.735606";"行驶距离";"0.036931945361111114";"km";
"46335.735606";"行驶距离 (今天)";"0.073627";"km";
"46335.735606";"行驶距离 (周)";"1.6267770000000001";"km";
"46335.735606";"行驶距离（总计）";"1.6267770000000001";"km";
"46335.735606";"已用油量";"0.007890503383987653";"L";
"46335.735606";"已用油量 (今天)";"0.011992";"L";
"46335.735606";"已用油量 (周)";"0.40434800000000004";"L";
"46335.735606";"已用油量（总计）";"0.40434800000000004";"L";
"46335.735606";"MAF空气流量";"25.69";"g/sec";
"46335.735606";"Power from MAF";"30.828";"hp";
"46335.9273579";"节气门位置";"37.254901960784316";"%";
"46335.9273579";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46335.9273579";"指令空燃比";"14.63156736";"";
"46336.0236221";"车辆加速";"0.08051465559603636";"g";
"46336.0236221";"车速";"23";"km/h";
"46336.0236221";"发动机转速";"1945";"rpm";
"46336.0236221";"发动机转速 x1000";"1.9";"rpm";
"46336.0236221";"计算的瞬时燃油率";"9.069899761926019";"L/h";
"46336.0236221";"平均速度";"21.076472754141918";"km/h";
"46336.0236221";"平均油耗";"22.19749672014647";"L/100km";
"46336.0236221";"平均油耗 (今天)";"16.836382922301773";"L/100km";
"46336.0236221";"平均油耗 (周)";"24.871758659437422";"L/100km";
"46336.0236221";"平均油耗 10 sec";"11.794436625305309";"L/100km";
"46336.0236221";"平均油耗（总计）";"24.871758659437422";"L/100km";
"46336.0236221";"燃料花费";"0.008682010123027174";"$";
"46336.0236221";"燃料花费 (今天)";"0.01282498";"$";
"46336.0236221";"燃料花费 (周)";"0.40910453999999996";"$";
"46336.0236221";"燃料花费（总计）";"0.40910453999999996";"$";
"46336.0236221";"瞬时引擎功率(根据燃油消耗)";"35.48324281987149";"hp";
"46336.0236221";"瞬时油耗（升/100公里）";"37.64653916983818";"L/100km";
"46336.0236221";"行驶距离";"0.038725310944444445";"km";
"46336.0236221";"行驶距离 (今天)";"0.07542";"km";
"46336.0236221";"行驶距离 (周)";"1.62857";"km";
"46336.0236221";"行驶距离（总计）";"1.62857";"km";
"46336.0236221";"已用油量";"0.008596049626759578";"L";
"46336.0236221";"已用油量 (今天)";"0.012698";"L";
"46336.0236221";"已用油量 (周)";"0.405054";"L";
"46336.0236221";"已用油量（总计）";"0.405054";"L";
"46336.0236221";"MAF空气流量";"26.91";"g/sec";
"46336.0236221";"Power from MAF";"32.292";"hp";
"46336.2160088";"节气门位置";"37.254901960784316";"%";
"46336.2160088";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46336.2160088";"指令空燃比";"14.63156736";"";
"46336.3484357";"车辆加速";"0.09374599347080877";"g";
"46336.3484357";"车速";"24";"km/h";
"46336.3484357";"发动机转速";"1966";"rpm";
"46336.3484357";"发动机转速 x1000";"2";"rpm";
"46336.3484357";"计算的瞬时燃油率";"9.069899761926019";"L/h";
"46336.3484357";"平均速度";"21.215001567569516";"km/h";
"46336.3484357";"平均油耗";"23.03352049205298";"L/100km";
"46336.3484357";"平均油耗 (今天)";"17.428781260871247";"L/100km";
"46336.3484357";"平均油耗 (周)";"24.889146982118188";"L/100km";
"46336.3484357";"平均油耗 10 sec";"12.22670908171868";"L/100km";
"46336.3484357";"平均油耗（总计）";"24.889146982118188";"L/100km";
"46336.3484357";"燃料花费";"0.009519276381056856";"$";
"46336.3484357";"燃料花费 (今天)";"0.01366227";"$";
"46336.3484357";"燃料花费 (周)";"0.40994182999999995";"$";
"46336.3484357";"燃料花费（总计）";"0.40994182999999995";"$";
"46336.3484357";"瞬时引擎功率(根据燃油消耗)";"35.48324281987149";"hp";
"46336.3484357";"瞬时油耗（升/100公里）";"37.79124900802508";"L/100km";
"46336.3484357";"行驶距离";"0.04091873894444444";"km";
"46336.3484357";"行驶距离 (今天)";"0.077613";"km";
"46336.3484357";"行驶距离 (周)";"1.630763";"km";
"46336.3484357";"行驶距离（总计）";"1.630763";"km";
"46336.3484357";"已用油量";"0.009425026119858274";"L";
"46336.3484357";"已用油量 (今天)";"0.013527";"L";
"46336.3484357";"已用油量 (周)";"0.40588300000000005";"L";
"46336.3484357";"已用油量（总计）";"0.40588300000000005";"L";
"46336.3484357";"MAF空气流量";"26.91";"g/sec";
"46336.3484357";"Power from MAF";"32.292";"hp";
"46336.6316206";"节气门位置";"37.254901960784316";"%";
"46336.6316206";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46336.6316206";"指令空燃比";"14.63156736";"";
"46336.7387373";"车辆加速";"0.08721269833799106";"g";
"46336.7387373";"车速";"25";"km/h";
"46336.7387373";"发动机转速";"2005";"rpm";
"46336.7387373";"发动机转速 x1000";"2";"rpm";
"46336.7387373";"计算的瞬时燃油率";"9.53165236964949";"L/h";
"46336.7387373";"平均速度";"21.418674740537757";"km/h";
"46336.7387373";"平均油耗";"23.982918410851205";"L/100km";
"46336.7387373";"平均油耗 (今天)";"18.13577250948914";"L/100km";
"46336.7387373";"平均油耗 (周)";"24.911402168955714";"L/100km";
"46336.7387373";"平均油耗 10 sec";"12.66212424205692";"L/100km";
"46336.7387373";"平均油耗（总计）";"24.911402168955714";"L/100km";
"46336.7387373";"燃料花费";"0.010575894513746542";"$";
"46336.7387373";"燃料花费 (今天)";"0.01471873";"$";
"46336.7387373";"燃料花费 (周)";"0.41099829";"$";
"46336.7387373";"燃料花费（总计）";"0.41099829";"$";
"46336.7387373";"瞬时引擎功率(根据燃油消耗)";"37.28971040304592";"hp";
"46336.7387373";"瞬时油耗（升/100公里）";"36.279599047704075";"L/100km";
"46336.7387373";"行驶距离";"0.04366100283333333";"km";
"46336.7387373";"行驶距离 (今天)";"0.080355";"km";
"46336.7387373";"行驶距离 (周)";"1.633505";"km";
"46336.7387373";"行驶距离（总计）";"1.633505";"km";
"46336.7387373";"已用油量";"0.010471182686877765";"L";
"46336.7387373";"已用油量 (今天)";"0.014573";"L";
"46336.7387373";"已用油量 (周)";"0.40692900000000004";"L";
"46336.7387373";"已用油量（总计）";"0.40692900000000004";"L";
"46336.7387373";"MAF空气流量";"28.28";"g/sec";
"46336.7387373";"Power from MAF";"33.936";"hp";
"46336.9402776";"节气门位置";"37.254901960784316";"%";
"46336.9402776";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46336.9402776";"指令空燃比";"14.63156736";"";
"46337.0469512";"车辆加速";"0.08640120194285382";"g";
"46337.0469512";"车速";"26";"km/h";
"46337.0469512";"发动机转速";"2058";"rpm";
"46337.0469512";"发动机转速 x1000";"2.1";"rpm";
"46337.0469512";"计算的瞬时燃油率";"9.656359278304736";"L/h";
"46337.0469512";"平均速度";"21.597764722903253";"km/h";
"46337.0469512";"平均油耗";"24.590944368231302";"L/100km";
"46337.0469512";"平均油耗 (今天)";"18.62660736144272";"L/100km";
"46337.0469512";"平均油耗 (周)";"24.927231253908975";"L/100km";
"46337.0469512";"平均油耗 10 sec";"13.088153532277435";"L/100km";
"46337.0469512";"平均油耗（总计）";"24.927231253908975";"L/100km";
"46337.0469512";"燃料花费";"0.011379531294606313";"$";
"46337.0469512";"燃料花费 (今天)";"0.01552269";"$";
"46337.0469512";"燃料花费 (周)";"0.41180225";"$";
"46337.0469512";"燃料花费（总计）";"0.41180225";"$";
"46337.0469512";"瞬时引擎功率(根据燃油消耗)";"37.7775885094507";"hp";
"46337.0469512";"瞬时油耗（升/100公里）";"36.660201421728814";"L/100km";
"46337.0469512";"行驶距离";"0.04581712072222222";"km";
"46337.0469512";"行驶距离 (今天)";"0.082511";"km";
"46337.0469512";"行驶距离 (周)";"1.635661";"km";
"46337.0469512";"行驶距离（总计）";"1.635661";"km";
"46337.0469512";"已用油量";"0.011266862667927043";"L";
"46337.0469512";"已用油量 (今天)";"0.015369";"L";
"46337.0469512";"已用油量 (周)";"0.40772500000000006";"L";
"46337.0469512";"已用油量（总计）";"0.40772500000000006";"L";
"46337.0469512";"MAF空气流量";"28.650000000000002";"g/sec";
"46337.0469512";"Power from MAF";"34.38";"hp";
"46337.2263621";"节气门位置";"37.64705882352941";"%";
"46337.2263621";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46337.2263621";"指令空燃比";"14.63156736";"";
"46337.3239153";"车辆加速";"0.08713557945392011";"g";
"46337.3239153";"车速";"27";"km/h";
"46337.3239153";"发动机转速";"2104";"rpm";
"46337.3239153";"发动机转速 x1000";"2.1";"rpm";
"46337.3239153";"计算的瞬时燃油率";"9.717027504137016";"L/h";
"46337.3239153";"平均速度";"21.78808442705655";"km/h";
"46337.3239153";"平均油耗";"25.094410045330324";"L/100km";
"46337.3239153";"平均油耗 (今天)";"19.0596078153257";"L/100km";
"46337.3239153";"平均油耗 (周)";"24.941551015324045";"L/100km";
"46337.3239153";"平均油耗 10 sec";"13.502162377555122";"L/100km";
"46337.3239153";"平均油耗（总计）";"24.941551015324045";"L/100km";
"46337.3239153";"燃料花费";"0.01214262333826213";"$";
"46337.3239153";"燃料花费 (今天)";"0.016286250000000002";"$";
"46337.3239153";"燃料花费 (周)";"0.41256581";"$";
"46337.3239153";"燃料花费（总计）";"0.41256581";"$";
"46337.3239153";"瞬时引擎功率(根据燃油消耗)";"38.01493461526923";"hp";
"46337.3239153";"瞬时油耗（升/100公里）";"35.76429362335087";"L/100km";
"46337.3239153";"行驶距离";"0.047908674972222225";"km";
"46337.3239153";"行驶距离 (今天)";"0.084603";"km";
"46337.3239153";"行驶距离 (周)";"1.637753";"km";
